gene_id	transcript_id.s.	length	effective_length	expected_count	TPM	FPKM
TRPM1	uc001zfl.3,uc001zfm.3,uc001zfn.4,uc010azy.3,uc010ubn.1,uc021shz.1,uc021sia.1	4199.14	4016.74	0	0	0
TRPM2	uc002zet.1,uc002zeu.1,uc002zew.1,uc002zex.1,uc002zey.1,uc010gpt.1,uc011afe.2,uc011aff.1,uc021wjr.1	3209.68	3027.1	338.99	2.79	3.61
TRPM3	uc004ahu.3,uc004ahv.3,uc004ahw.3,uc004ahx.3,uc004ahy.3,uc004ahz.3,uc004aia.3,uc004aib.3,uc004aic.3,uc004aid.3,uc004aie.3,uc004aif.3,uc004aig.3,uc004aii.3,uc010mor.3	4451	4268.42	1	0.01	0.01
TRPM4	uc002pmw.3,uc002pmx.3,uc002pmy.3,uc010emu.3,uc010emv.3,uc010yak.2,uc010yal.2	3761.71	3579.12	312	2.17	2.81
TRPM5	uc001lwm.4,uc009ydn.3,uc010qxl.2	3938	3755.42	0	0	0
TRPM6	uc004ajj.1,uc004ajk.1,uc004ajl.1,uc004ajn.1,uc010mpb.1,uc010mpc.1,uc010mpd.1,uc010mpe.1,uc022bib.1	5151	4968.42	2	0.01	0.01
TRPM7	uc001zyr.3,uc001zyt.4,uc001zyu.3,uc010bew.2	6208.7	6026.12	1255	5.18	6.71
TRPM8	uc002vvh.3,uc002vvi.3,uc002vvj.3,uc010fyj.3,uc010fyk.3	3979.33	3796.75	74	0.49	0.63
TRPS1	uc003yny.3,uc003ynz.3,uc010mcy.3,uc011lhy.2	9897.21	9714.63	25	0.06	0.08
TRPT1	uc001nyn.3,uc001nyo.3,uc010rnc.2,uc010rnd.2,uc010rne.2,uc010rnf.2	969.52	786.94	492	15.56	20.14
TRPV1	uc010vro.2,uc010vrp.2,uc010vrq.2,uc010vrr.2,uc010vrs.2,uc010vrt.2,uc010vru.2	4000.52	3817.94	76	0.5	0.64
TRPV2	uc002gpy.3,uc002gpz.4	2808	2625.42	241	2.29	2.96
TRPV3	uc002fvr.3,uc002fvs.2,uc002fvt.2,uc002fvu.3,uc010vrh.2,uc010vri.2,uc010vrj.2,uc010vrk.2,uc010vrl.2,uc010vrm.2,uc010vrn.1	3268.13	3085.55	84	0.68	0.88
TRPV4	uc001tpg.2,uc001tph.2,uc001tpi.2,uc001tpj.2,uc001tpk.2,uc021rdp.1	2860	2677.42	152	1.41	1.83
TRPV5	uc003wby.1,uc003wbz.3	2303	2120.42	0	0	0
TRPV6	uc003wbw.1,uc003wbx.2,uc010lou.1	2694.67	2512.08	0	0	0
TRRAP	uc003upp.3,uc003upr.3,uc011kis.2	12289.24	12106.66	1424	2.93	3.79
TRUB1	uc001lcd.3,uc010qsl.2	3412	3229.42	775	5.97	7.73
TRUB2	uc004buq.1	1439	1256.42	2164	42.88	55.49
TSACC	uc001foo.3,uc001fop.4,uc009wry.3	601.67	419.13	0	0	0
TSC1	uc004cca.2,uc004ccb.3,uc004ccc.1,uc004cce.1,uc011mcq.1,uc011mcr.2,uc011mcs.1	3271.35	3088.77	754.99	6.09	7.88
TSC2	uc002con.3,uc002coo.3,uc002cop.3,uc002coq.3,uc010bsd.3,uc010uvu.1,uc010uvv.2,uc010uvw.2	4929.67	4747.08	1352	7.09	9.18
TSC22D1	uc001uzm.4,uc001uzn.4,uc001uzo.2,uc021riz.1,uc021rja.1	3423.76	3241.17	1785.99	13.72	17.75
TSC22D1-AS1	uc021rjb.1	2842	2659.42	0	0	0
TSC22D2	uc003exv.3,uc003exw.3,uc003exx.3	3897.65	3715.07	182	1.22	1.58
TSC22D3	uc004enf.3,uc004eng.3,uc004enh.3,uc004eni.3,uc004enj.3	2008.26	1825.68	305	4.16	5.38
TSC22D4	uc003uva.3,uc003uvc.4,uc010lgx.3,uc011kjv.2	1795.09	1612.5	778	12.01	15.55
TSEN15	uc001gqt.4,uc001gqu.4,uc009wyg.3	1957.75	1775.17	358	5.02	6.5
TSEN2	uc003bwz.3,uc003bxa.3,uc003bxb.3,uc003bxc.3,uc011auq.1,uc011aur.1	2084.81	1902.23	539.01	7.05	9.13
TSEN34	uc002qdu.3,uc002qdv.3,uc002qdw.3,uc010yeo.2	2085.48	1902.89	1387	18.15	23.48
TSEN54	uc002joe.1,uc002jof.1	1857.65	1675.07	847	12.59	16.29
TSFM	uc001sqh.3,uc001sqi.3,uc010sse.2,uc010ssf.2,uc021qzq.1	1971.99	1789.4	565.99	7.87	10.19
TSG1	uc003poh.3,uc003poi.2,uc003poj.2,uc003pok.3,uc003pol.1,uc003pom.1,uc010kci.1	4121	3938.42	0	0	0
TSG101	uc001mor.3,uc001mos.2,uc009yhs.2	1544.24	1361.66	10933	199.89	258.69
TSGA10	uc002szg.4,uc002szh.4,uc002szi.4,uc002szj.1,uc010fin.1,uc010yvn.1	1963.26	1780.68	56	0.78	1.01
TSGA10IP	uc001ogk.1,uc009yqw.1,uc009yqx.1	1344.67	1162.09	0	0	0
TSGA13	uc003vqi.3,uc003vqj.3	1850.5	1667.92	0	0	0
TSHB	uc001efs.2,uc031pnq.1	450.5	268.41	0	0	0
TSHR	uc001xvb.1,uc001xvc.3,uc001xvd.1,uc010tvs.2	1929.25	1746.67	0	0	0
TSHZ1	uc002lly.4,uc021uln.1	3245.14	3062.56	42	0.34	0.44
TSHZ2	uc002xwo.3,uc021wex.1	11920.5	11737.92	0	0	0
TSHZ3	uc002nsy.4	4913	4730.42	1	0.01	0.01
TSIX	uc004ebn.2	37027	36844.42	2	0	0
TSKS	uc002ppm.3	1812	1629.42	0	0	0
TSKU	uc001oxt.3,uc021qno.1,uc031qcw.1	1170.56	987.98	127	3.2	4.14
TSL-A	uc003szj.3	1312	1129.42	0	0	0
TSLP	uc003kpa.2,uc003kpb.2,uc031skq.1	2958	2775.42	0	0	0
TSN	uc002tnl.3,uc002tnm.3,uc010flt.3,uc010yze.2,uc031rov.1,uc031row.1,uc031rox.1	3405.09	3222.5	2536	19.59	25.36
TSNARE1	uc003ywj.3,uc003ywk.3,uc003ywl.4,uc011lju.2	1852.19	1669.61	234	3.49	4.52
TSNAX	uc001huw.3	2649	2466.42	1649.11	16.65	21.54
TSNAX-DISC1	uc010pwe.2,uc010pwf.2,uc010pwg.1,uc010pwh.1,uc010pwi.1,uc010pwj.1,uc010pwk.1,uc010pwl.2	3252.29	3069.71	48.78	0.4	0.51
TSNAXIP1	uc002euf.4,uc002euh.4,uc002eui.4,uc002euj.3,uc002euk.3,uc010cep.2,uc010vjz.1,uc010vka.2,uc010vkb.2	1670.19	1487.61	42.99	0.72	0.93
TSPAN1	uc001cpd.3	1629	1446.42	19047	327.83	424.28
TSPAN10	uc002kav.1,uc002kaw.2,uc010did.2,uc010die.3,uc021ufc.1	1732	1549.42	1	0.02	0.02
TSPAN11	uc001rjp.3,uc010sju.2,uc010sjv.2	5619.33	5436.75	0	0	0
TSPAN12	uc003vjk.3,uc010lkj.3	2564	2381.42	403	4.21	5.45
TSPAN13	uc003stq.3	1902	1719.42	6854	99.24	128.43
TSPAN14	uc001kci.4,uc001kcj.4,uc009xss.3	5577.35	5394.77	1464	6.76	8.74
TSPAN15	uc001jpo.1	1699	1516.42	3073	50.45	65.29
TSPAN16	uc002mqu.1,uc002mqv.1	1043.5	860.92	0	0	0
TSPAN17	uc003mes.3,uc003met.3,uc003meu.3,uc003mew.3	2601.29	2418.7	815	8.39	10.86
TSPAN18	uc001mye.4,uc001myg.3	2707.5	2524.92	0	0	0
TSPAN19	uc009zsj.3	1020	837.42	0	0	0
TSPAN2	uc001eft.3,uc021osc.1	3209	3026.42	5738	47.2	61.09
TSPAN3	uc002bcj.3,uc002bck.3,uc010ump.2	3852.8	3670.21	7370	49.99	64.7
TSPAN31	uc001spt.3,uc009zqb.3,uc010ssa.2	1740	1557.42	1376	22	28.47
TSPAN32	uc001lvx.1,uc001lvy.1,uc001lvz.1,uc001lwb.1,uc001lwc.1,uc001lwd.1,uc009ydk.1,uc009ydl.1,uc010qxk.2	1339.78	1157.2	0	0	0
TSPAN33	uc003vop.2,uc003voq.2	2780	2597.42	9	0.09	0.11
TSPAN4	uc001lsd.1,uc001lse.1,uc001lsf.1,uc001lsg.1,uc001lsh.1,uc001lsi.1,uc001lsj.1	1321.62	1139.04	154	3.37	4.36
TSPAN5	uc003hub.3,uc011cdz.2	3273.5	3090.92	66	0.53	0.69
TSPAN6	uc004ega.1,uc010nna.1	1478.84	1296.26	1175	22.57	29.21
TSPAN7	uc004deg.4,uc011mkj.2,uc011mkk.2	1806	1623.42	8	0.12	0.16
TSPAN8	uc001swj.1,uc001swk.1,uc009zrt.1	1125.37	942.78	47532	1255.13	1624.4
TSPAN9	uc001qlp.3,uc021qtd.1	4293.59	4111.01	71	0.43	0.56
TSPEAR	uc002zfe.1,uc010gpv.1	3998	3815.42	0	0	0
TSPO	uc003bdn.4,uc003bdo.4,uc031rxw.1,uc031rxx.1	806.9	624.32	1866	74.41	96.3
TSPO2	uc003opj.3,uc003opk.3,uc011dub.2	849.46	666.88	29	1.08	1.4
TSPY1	uc004frn.2,uc004frw.4,uc004frx.4,uc004fsa.2,uc010nwp.1	1193.4	1010.82	0	0	0
TSPY2	uc004fqr.1,uc004fqs.1	1165.5	982.92	0	0	0
TSPY26P	uc002wxm.1	1215	1032.42	55	1.33	1.72
TSPY3	uc004fro.2,uc004fru.3,uc004frz.2,uc004fsb.3,uc004fsc.3,uc004fse.3,uc004fsf.3,uc010nwo.2	1195.5	1012.92	0	0	0
TSPY4	uc004frs.3,uc010nwm.2,uc022cja.1,uc022cjc.1	1164.5	981.92	0	0	0
TSPY8	uc004frq.2,uc004frr.2	1120.5	937.92	0	0	0
TSPYL1	uc003pwp.4	5259	5076.42	909.8	4.46	5.77
TSPYL2	uc004drv.3,uc004drw.3,uc004drx.1	2231.23	2048.65	114.01	1.39	1.79
TSPYL4	uc003pwn.3	4131	3948.42	73	0.46	0.6
TSPYL5	uc003yhy.3	4463	4280.42	59	0.34	0.44
TSPYL6	uc002rxr.2	3095	2912.42	0	0	0
TSR1	uc002fuj.3	4880	4697.42	722	3.83	4.95
TSR2	uc004dte.3,uc004dtf.3	1314.56	1131.97	114	2.51	3.24
TSR3	uc002cll.3	1204	1021.42	198	4.83	6.25
TSSC1	uc002qxi.2,uc002qxj.2	1721	1538.42	748	12.1	15.67
TSSC4	uc001lwi.3,uc001lwk.3,uc001lwl.3,uc021qcg.1	1198.31	1015.72	72	1.76	2.28
TSSK1B	uc003kqm.2	2478	2295.42	0	0	0
TSSK2	uc002zow.2	1816	1633.42	0	0	0
TSSK3	uc001bvf.3	1315	1132.42	0	0	0
TSSK4	uc001wne.3,uc001wnf.3,uc001wng.3,uc001wnh.3	1394	1211.42	3	0.06	0.08
TSSK6	uc002nmq.3,uc002nmr.3	1480	1297.42	0	0	0
TST	uc003aqg.4,uc003aqh.4,uc031rxn.1	1111.5	928.92	1417	37.98	49.15
TSTA3	uc003yza.2,uc003yzb.2,uc011lko.1	1350.1	1167.52	3597	76.7	99.26
TSTD1	uc001fxh.4,uc009wtw.3,uc010pjx.2	526.85	344.36	1315.99	95.14	123.13
TSTD2	uc004axn.3,uc004axo.3,uc004axp.1	4428	4245.42	146	0.86	1.11
TSTD3	uc003pqc.3,uc021zde.1	970.84	788.26	9	0.28	0.37
TTBK1	uc003ouq.1,uc011dvg.1,uc021yzs.1	4336.67	4154.08	0	0	0
TTBK2	uc001zqo.2,uc001zqp.3,uc010bcy.2	4147.91	3965.33	193	1.21	1.57
TTC1	uc003lxu.3	1407	1224.42	1301	26.45	34.23
TTC12	uc001pnu.3,uc001pnv.3,uc001pnw.3,uc001pnx.3	2318.93	2136.35	541	6.3	8.16
TTC13	uc001huf.4,uc001hug.4,uc009xfj.3,uc009xfk.2	3220.34	3037.75	547	4.48	5.8
TTC14	uc003fkk.3,uc003fkl.3,uc003fkm.2	2560.79	2378.2	1236	12.94	16.75
TTC16	uc004brq.1,uc004brr.1,uc010mxn.1,uc011mai.1	2715.75	2533.17	0	0	0
TTC17	uc001mxh.3,uc001mxi.3,uc001mxj.3,uc001mxl.3,uc010rfj.2	3912.44	3729.86	1202	8.02	10.38
TTC18	uc001jtv.4,uc001jtw.4,uc001jtx.3,uc001jty.3,uc009xrc.3,uc009xrd.1	3528.27	3345.69	207	1.54	1.99
TTC19	uc002gph.3,uc002gpj.3,uc002gpk.4,uc021tqp.2	3493.2	3310.62	4110.99	30.91	40.01
TTC21A	uc003cja.3,uc003cjb.3,uc003cjc.2,uc003cjd.2,uc003cjf.2,uc010hho.2,uc011ayx.1,uc011ayy.2,uc031ryv.1	3079.92	2897.34	66	0.57	0.73
TTC21B	uc002udj.2,uc002udk.3,uc002udl.3	5477	5294.42	1089	5.12	6.63
TTC22	uc001cxz.4,uc009vzt.1	1979	1796.42	114	1.58	2.04
TTC23	uc002bur.3,uc002bus.3,uc002but.3,uc002buu.3,uc002buv.3,uc002buw.3,uc002bux.3,uc002buy.3,uc002buz.2,uc010boq.3,uc010bor.3	2601.92	2419.34	91	0.94	1.21
TTC23L	uc003jiu.3,uc003jiv.3,uc010iut.1	1356	1173.42	10	0.21	0.27
TTC24	uc021pbf.1	2005	1822.42	0	0	0
TTC25	uc002hyj.4,uc021txp.1	2071.51	1888.93	38	0.5	0.65
TTC26	uc003vuq.2,uc003vur.4,uc003vus.2,uc003vut.2,uc011kqm.1,uc011kqn.1,uc011kqo.1,uc011kqp.1,uc011kqq.1	1750.37	1567.79	161	2.56	3.31
TTC27	uc002rom.3,uc010ymx.2	2713.5	2530.92	1280	12.59	16.29
TTC28	uc003adp.4	11795	11612.42	41	0.09	0.11
TTC28-AS1	uc003adn.3,uc003ado.3,uc003adq.1	948	765.42	1	0.03	0.04
TTC29	uc003ikw.4,uc003ikx.4,uc010ipc.3,uc010ipd.1	1808.5	1625.92	0	0	0
TTC3	uc002yvz.3,uc002ywa.3,uc002ywb.3,uc002ywc.3,uc002ywd.1,uc010gne.1,uc010gnf.3,uc011aed.1,uc011aee.1	3090.69	2908.1	1805.85	15.46	20.01
TTC30A	uc002ulo.3	4669	4486.42	597.79	3.32	4.29
TTC30B	uc002uln.3,uc010zfc.1	2482.36	2299.78	515.21	5.58	7.22
TTC31	uc002sls.2,uc002slt.2,uc002slu.2	2432.47	2249.88	420.99	4.66	6.03
TTC32	uc002rdg.3	819	636.42	65	2.54	3.29
TTC33	uc003jma.3,uc010ivg.3,uc011cpm.2	5506	5323.42	424	1.98	2.57
TTC34	uc021oey.1	1775	1592.42	0	0	0
TTC36	uc001ptg.1,uc010ryb.2,uc010ryc.1	761.33	578.75	0	0	0
TTC37	uc003klb.3,uc010jbf.2	5704	5521.42	5228	23.57	30.51
TTC38	uc003bhi.3,uc011aqx.2	2609.25	2426.67	979	10.04	13
TTC39A	uc001csj.3,uc001csk.3,uc001csl.3,uc001csn.3,uc001cso.1,uc009vyy.1,uc010ond.2,uc010one.2,uc010onf.2	2029.09	1846.5	2599	35.04	45.35
TTC39B	uc003zlp.2,uc003zlq.2,uc003zlr.2,uc003zls.1,uc010mie.2,uc010mif.2,uc010mig.1,uc011lmp.2,uc011lmq.2,uc011lmr.2,uc011lms.2	2268.38	2085.8	647	7.72	9.99
TTC39C	uc002kuu.3,uc002kuv.3,uc002kuw.3	4976.01	4793.42	161.48	0.84	1.09
TTC3P1	uc022bzf.1	2542	2359.42	14.16	0.15	0.19
TTC4	uc001cxv.3,uc001cxx.4	2393	2210.42	488	5.5	7.11
TTC40	uc001llt.3,uc001llu.3,uc009ybf.2,uc021qbc.1	3183.5	3000.92	0	0	0
TTC5	uc001vwt.3,uc001vwu.3	1865	1682.42	778	11.51	14.9
TTC6	uc001wuh.3,uc001wui.3,uc001wuj.3	2156.33	1973.75	0	0	0
TTC7A	uc002rvm.3,uc002rvn.1,uc002rvo.3,uc002rvp.3,uc002rvq.3,uc002rvr.3,uc010fbb.3,uc010fbc.3	2794.73	2612.15	836	7.97	10.31
TTC7B	uc001xyo.3,uc001xyp.3,uc010ats.3	3192.69	3010.11	13	0.11	0.14
TTC8	uc001xxi.3,uc001xxj.3,uc001xxk.3,uc001xxl.3,uc010atg.1,uc010ath.3,uc010ati.3,uc010atj.3	2173.69	1991.1	1696	21.21	27.44
TTC9	uc001xmi.2	5217	5034.42	99	0.49	0.63
TTC9B	uc002onc.3	843	660.42	5	0.19	0.24
TTC9C	uc001nux.3,uc001nuy.3	1167.03	984.45	924	23.37	30.24
TTF1	uc004cbl.3,uc004cbm.3,uc011mcp.2	2260.38	2077.8	306	3.67	4.74
TTF2	uc001egx.1,uc001egy.3	4472.93	4290.34	770	4.47	5.78
TTI1	uc002xhl.3,uc002xhm.3	3774	3591.42	984	6.82	8.83
TTI2	uc003xjl.5,uc003xjm.5,uc003xjn.2,uc010lvu.1	2396.18	2213.6	681	7.66	9.91
TTK	uc003pjb.4,uc003pjc.3	3012.94	2830.36	1218	10.71	13.87
TTL	uc002thu.3	5163	4980.42	195	0.97	1.26
TTLL1	uc003bdi.3,uc003bdj.3,uc010gzh.3,uc021wqt.1	1772	1589.42	96	1.5	1.95
TTLL10	uc001acy.2,uc001acz.2,uc010nyg.1	2259	2076.42	3	0.04	0.05
TTLL11	uc004blr.3,uc004blt.1,uc004blu.1,uc011lyl.2,uc011lym.1	2196.15	2013.57	22	0.27	0.35
TTLL12	uc003bdp.3,uc003bdq.3,uc021wqu.1	3354.52	3171.94	464	3.64	4.71
TTLL13	uc002bpd.1,uc002bpe.1	3865	3682.42	5.76	0.04	0.05
TTLL2	uc003qvs.1	2877	2694.42	0	0	0
TTLL3	uc003btf.4,uc003btg.4,uc003bth.4,uc003bti.4,uc003btj.4,uc003btk.3,uc010hco.1,uc011atj.2	2672.06	2489.48	178.43	1.78	2.31
TTLL4	uc002viy.3,uc010fvx.3,uc010zkl.1,uc010zkm.1	3184.83	3002.25	687	5.7	7.37
TTLL5	uc001xrv.3,uc001xrw.2,uc001xrx.3,uc001xry.1,uc001xrz.3,uc001xsa.3,uc010ask.2	4659.38	4476.8	519	2.89	3.74
TTLL6	uc002iob.3,uc002ioc.3,uc002iod.3,uc010dbi.3,uc021tzm.1	3283.72	3101.14	102.01	0.82	1.06
TTLL7	uc001djb.3,uc001djc.3,uc001djd.3,uc001dje.3,uc001djf.3,uc001djg.3	3032.8	2850.22	26	0.23	0.29
TTLL9	uc002wwy.1,uc002wwz.1,uc002wxa.1,uc002wxb.1,uc002wxc.2,uc010gdx.1,uc010zto.1,uc010ztp.1,uc010ztq.1	2179	1996.42	7	0.09	0.11
TTN	uc002umq.4,uc002umw.1,uc002umx.1,uc002umz.1,uc002una.1,uc002unb.3,uc002und.3,uc010fre.1,uc010frf.1,uc010frg.1,uc010zfk.2,uc021vsy.2,uc021vsz.2,uc021vta.2,uc021vtb.2,uc031rqc.1,uc031rqd.1	2711.13	2528.55	9	0.09	0.11
TTN-AS1	uc002umo.3,uc002ump.2	3802.3	3619.72	141	0.97	1.26
TTPA	uc003xux.2	2632	2449.42	0	0	0
TTPAL	uc002xmc.2,uc002xmd.2,uc010ggr.1,uc031rtp.1	6193.8	6011.21	100	0.41	0.54
TTR	uc002kwx.4	928	745.42	53	1.77	2.29
TTTY10	uc004fuj.1	1628	1445.42	0	0	0
TTTY11	uc004frk.2	829	646.42	0	0	0
TTTY12	uc004frh.3	978	795.42	0	0	0
TTTY13	uc004fus.3	659	476.43	0	0	0
TTTY14	uc004fty.3	515	332.48	0	0	0
TTTY15	uc004fss.3	5242	5059.42	0	0	0
TTTY16	uc004frf.1	192	31.24	0	0	0
TTTY17A	uc004fvi.3,uc004fwg.3,uc004fwt.3	166	16.82	0	0	0
TTTY18	uc004fri.1	221	51.63	0	0	0
TTTY19	uc004frj.1	269	91.98	0	0	0
TTTY1B	uc004fqt.2,uc004fsm.2	940	757.42	0	0	0
TTTY2	uc010nwi.3,uc010nws.3	1633	1450.42	0	0	0
TTTY20	uc004frm.3	259	83.1	0	0	0
TTTY21	uc004fqv.3,uc004fsk.1	307	127.17	0	0	0
TTTY22	uc004fsn.1	427	244.71	0	0	0
TTTY23	uc004fqq.1,uc004fso.1	512	329.49	0	0	0
TTTY3	uc004fvy.1,uc004fxg.1	344	162.79	0	0	0
TTTY4	uc004fwh.3,uc011nbi.2,uc011nbv.2	1346	1163.42	0	0	0
TTTY5	uc004fvb.3	1562	1379.42	0	0	0
TTTY6	uc004fvg.2,uc010nxf.2,uc022cog.1,uc022coj.1	544	361.47	0	0	0
TTTY7	uc004fqw.3,uc004fsi.3	1367	1184.42	0	0	0
TTTY7B	uc004fqx.3,uc004fsj.3,uc010nwj.3,uc010nwr.3	1023.5	840.92	0	0	0
TTTY8	uc004fqy.3,uc004fsh.3	531	348.47	0	0	0
TTTY9B	uc004fts.1,uc004ftt.1	1637	1454.42	0	0	0
TTYH1	uc002qfq.3,uc002qfr.3,uc002qft.3,uc002qfu.1,uc010yey.2	1907	1724.42	15	0.22	0.28
TTYH2	uc002jkc.3,uc002jkd.3,uc010wqw.2	3255	3072.42	1	0.01	0.01
TTYH3	uc003smp.3,uc003smq.3,uc010ksn.3	4738.75	4556.17	598	3.27	4.23
TUB	uc001mfy.3,uc001mga.3,uc010rbk.2	6219.67	6037.08	0	0	0
TUBA1A	uc001rtp.4,uc009zlf.4,uc010smg.1,uc021qxn.1,uc031qhc.1	1271.28	1088.7	25316.88	578.91	749.24
TUBA1B	uc001rtl.3,uc001rtm.3	1751.81	1569.23	90158.09	1430.31	1851.12
TUBA1C	uc001rtt.1,uc010smh.1,uc010smi.1	1553.05	1370.47	56040.03	1017.98	1317.49
TUBA3C	uc009zzj.3	1551	1368.42	0	0	0
TUBA3D	uc002tsu.4	1632	1449.42	0	0	0
TUBA3E	uc002tqv.3	1540	1357.42	0	0	0
TUBA3FP	uc002zty.4,uc010gss.2	1956	1773.42	4	0.06	0.07
TUBA4A	uc002vkt.1,uc010zkz.1	1478.33	1295.75	9911.94	190.44	246.46
TUBA4B	uc002vku.3,uc002vkv.1	1380	1197.42	14.07	0.29	0.38
TUBA8	uc002znv.2,uc002znw.1,uc021wkt.1	2124	1941.42	68	0.87	1.13
TUBAL3	uc001ihy.3,uc001ihz.3	1774.27	1591.69	94	1.47	1.9
TUBB	uc003nrl.3,uc011dmq.2	2483.03	2300.45	11301	122.3	158.28
TUBB1	uc002yak.3	3496	3313.42	0	0	0
TUBB2A	uc003mvb.3,uc003mvc.3,uc011dhu.1,uc031smq.1	1619	1436.42	1723.9	29.88	38.67
TUBB2B	uc003mvg.3	2019	1836.42	638.55	8.66	11.2
TUBB2C	uc031tfw.1	712	529.42	0	0	0
TUBB3	uc002fpf.2,uc002fph.2,uc002fpj.1,uc002fpk.1,uc010ciz.1,uc010cja.3,uc031qxr.1	1770.62	1588.04	7324.4	114.82	148.6
TUBB4A	uc002mfg.1	2287	2104.42	0	0	0
TUBB4B	uc004cmg.1,uc004cmh.1	1592.59	1410.01	18909.28	333.86	432.09
TUBB4Q	uc002fqp.4,uc011clg.2	1712	1529.42	0	0	0
TUBB6	uc002kqv.3,uc002kqw.3,uc002kqy.3,uc010dld.3	1728.52	1545.93	2050.99	33.03	42.75
TUBB8	uc001ifi.2	1504	1321.42	2	0.04	0.05
TUBBP5	uc010ncq.3	2660	2477.42	0	0	0
TUBD1	uc002ixw.2,uc002ixx.2,uc010ddf.2,uc010ddg.2,uc010ddh.2,uc010ddi.2,uc010wok.2,uc010wol.2	2474.02	2291.44	414	4.5	5.82
TUBE1	uc003pvq.3	2297	2114.42	230	2.71	3.5
TUBG1	uc002ian.3	1951	1768.42	3154.55	44.41	57.47
TUBG2	uc002iap.3,uc010wgr.2	1834.85	1652.27	581.45	8.76	11.34
TUBGCP2	uc001lmf.2,uc001lmg.2,uc001lmh.2,uc009ybk.2,uc010qvc.2,uc010qvd.2,uc031pxr.1	4227.84	4045.26	760	4.68	6.05
TUBGCP3	uc001vse.1,uc001vsf.3,uc001vsg.1,uc010tjq.1	3174.97	2992.39	353	2.94	3.8
TUBGCP4	uc001zrn.3,uc001zro.3,uc010bdh.3	3024.98	2842.4	236	2.07	2.68
TUBGCP5	uc001yuq.2,uc001yur.4,uc010axz.1	3677.12	3494.54	594	4.23	5.48
TUBGCP6	uc003bka.1,uc003bkb.1,uc003bkd.1,uc010har.1,uc010has.1,uc010hat.1,uc010hau.1	5690.67	5508.09	217	0.98	1.27
TUFM	uc002drh.2	2071	1888.42	7743	102.08	132.11
TUFT1	uc001eyl.3,uc001eym.3,uc010pdf.2,uc010pdg.2	3102.61	2920.02	1314	11.2	14.5
TUG1	uc003ajf.1,uc003ajg.3,uc003ajh.3,uc003aji.3,uc003ajj.3	5945.6	5763.02	0	0	0
TULP1	uc003okv.4,uc003okw.4,uc021yyx.1,uc021yyy.1	1869.75	1687.17	0	0	0
TULP2	uc002pkz.2	1760	1577.42	0	0	0
TULP3	uc001qlj.2,uc009zec.1,uc010sef.1,uc010seh.1,uc010sei.1	1861.74	1679.16	278	4.12	5.33
TULP4	uc003qrf.3,uc003qrg.3,uc011efo.2	4036.35	3853.76	139	0.9	1.16
TUSC1	uc003zpx.3	2470	2287.42	0	0	0
TUSC2	uc003czy.1,uc003czz.2	1680.42	1497.84	380	6.32	8.17
TUSC3	uc003wwt.3,uc003wwu.3,uc022asi.1	3858.83	3676.25	9303.01	63	81.53
TUSC5	uc002fsi.1	3596	3413.42	0	0	0
TUSC7	uc003ebu.4,uc010hqr.3,uc011bit.2	1899.33	1716.75	0	0	0
TUT1	uc001nto.2	2826	2643.42	185	1.74	2.25
TVAS5	uc004cos.5	2421	2238.42	223091.37	2481.15	3211.13
TVP23A	uc002dad.3,uc002dae.1,uc002daf.1,uc010bun.2,uc010buo.1,uc010uyr.1,uc010uys.1,uc010uyt.1,uc010uyu.1	2115.56	1932.97	0	0	0
TVP23B	uc002gum.2	1789	1606.42	1958.64	30.35	39.28
TVP23C	uc002goq.2,uc010cor.2	1790.53	1607.95	288.43	4.47	5.78
TVP23C-CDRT4	uc010vvw.2,uc010vvx.2,uc021tqm.1	2908.31	2725.73	74.93	0.68	0.89
TWF1	uc001roa.4,uc001rob.3,uc001roc.3	3047.21	2864.63	5683	49.39	63.92
TWF2	uc003ddd.3	1625	1442.42	778	13.43	17.38
TWIST1	uc003sum.3,uc022aah.1	1666	1483.42	1	0.02	0.02
TWIST2	uc010znx.2,uc021vyw.2	961	778.42	1	0.03	0.04
TWISTNB	uc003sup.1	3892	3709.42	203	1.36	1.76
TWSG1	uc002knz.3,uc002koa.3	3756.99	3574.41	1124	7.83	10.13
TXK	uc003gxx.4,uc003gxy.1,uc010igj.3,uc011bzj.2	1254.23	1071.65	65	1.51	1.95
TXLNA	uc001bui.3,uc001buj.3	4817.5	4634.92	215	1.15	1.49
TXLNB	uc021zfy.1	4684	4501.42	0	0	0
TXLNG	uc004cxq.2,uc010ney.2	4396	4213.42	223	1.32	1.71
TXLNG2P	uc004fuc.4,uc004fud.5,uc011naw.2,uc011nax.2,uc022cof.2	2239.8	2057.22	0	0	0
TXN	uc004bep.2,uc004beq.2	867.92	685.34	17912	650.65	842.08
TXN2	uc003apk.1,uc003apl.1	1335.49	1152.9	1408	30.4	39.35
TXNDC11	uc002dbg.1,uc010buu.1	3047	2864.42	1871	16.26	21.05
TXNDC12	uc001cti.4,uc031pmo.1,uc031pmp.1	2395	2212.42	1503	16.91	21.89
TXNDC15	uc003lac.1,uc010jdy.1	3372.4	3189.82	1181	9.22	11.93
TXNDC16	uc001wzs.3,uc010aoe.3,uc010tqu.2	4662.47	4479.89	196	1.09	1.41
TXNDC17	uc002gdf.4	2075	1892.42	5990	78.8	101.98
TXNDC2	uc002koh.4,uc002koi.4,uc021ugx.1	1838.67	1656.08	0	0	0
