"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCC8","ABCC8",29.7794431924051,3.41084766386441,1.62883427529673,2.0940421721191,0.0362562236820126,0.127912354826854
"ABCC9","ABCC9",4.32540961919848,-0.788723886860938,1.82148928186608,-0.433010446294201,0.665007180754549,0.796911227390612
"ABCD1","ABCD1",685.73393531273,-2.17255646471616,1.05554201178346,-2.0582377967556,0.0395673120094365,0.135389059917524
"ABCD3","ABCD3",6122.91780997317,0.203263589863979,0.451556503282274,0.450139879254305,0.652609583265136,0.78797678631297
"ABCD4","ABCD4",366.268875202372,0.431752233789346,0.481407473251617,0.896854032765882,0.369796811247308,0.56242088379334
"ABCE1","ABCE1",2178.09503865491,-0.181333321263972,0.432371831473688,-0.419392078910227,0.674929612133507,0.803972531471201
"ABCF1","ABCF1",897.7266172896,-2.62997348125615,0.856275696514791,-3.07140970129207,0.00213050594465792,0.0180754145183268
"ABCF2","ABCF2",1220.4164785526,-0.181299565552729,0.367593892962379,-0.493206141406936,0.621866938911239,0.767148456820857
"ABCF3","ABCF3",710.165302205208,-0.566356397741444,0.697381212151536,-0.812118806576595,0.416723462816533,0.606801317853456
"ABCG1","ABCG1",546.26561979185,1.18015173199597,0.50708515449188,2.32732455592893,0.0199479977786775,0.086804265623085
"ABCG2","ABCG2",28.9699828660666,5.74414502538855,1.23677634974899,4.64444927860592,3.40984805088948e-06,0.000130113307601905
"ABCG5","ABCG5",24.0839883377402,2.92922012973916,2.42329639149006,1.20877501407825,0.226749293282654,0.413139409161998
"ABHD10","ABHD10",1265.83603759702,0.585778927803945,0.565544099784279,1.03577939903782,0.300305070585157,0.491374799823054
"ABHD11","ABHD11",2075.11436974843,0.955647167582083,0.574508487729202,1.66341696945047,0.0962289986162058,0.24072018770483
"ABHD12","ABHD12",2397.46009915463,-0.505182636257594,0.362475835898731,-1.39370017591665,0.163408163097886,0.337016629362266
"ABHD13","ABHD13",340.64223962369,1.72591252937151,0.480966226777413,3.58842769675436,0.000332678224507122,0.00476325682742959
"ABHD14A","ABHD14A",54.2042142528105,0.439135998694405,0.761316495063728,0.576811354465196,0.564066898412132,0.725688241782807
"ABHD14A-ACY1","ABHD14A-ACY1",36.6261322225183,-2.84918952487574,1.76572144646165,-1.61361211904929,0.106611586486696,0.25675346612598
"ABHD14B","ABHD14B",108.653489885544,0.184889538587371,0.681656812334328,0.271235517993605,0.786209897090184,0.878128542902193
"ABHD15","ABHD15",68.6607870915413,-1.18332663902355,1.1846734193158,-0.998863163239513,0.317860983014474,0.509319804276719
"ABHD16A","ABHD16A",549.688885153947,-0.0488574998532649,0.46739409184349,-0.104531701846212,0.916747411642652,0.955988704315433
"ABHD17A","ABHD17A",461.552951317875,-0.874766029544936,0.435329481214835,-2.00943438772813,0.0444910864266438,0.145678514909026
"ABHD17B","ABHD17B",255.35017429602,1.00712217107728,0.604896334574332,1.66495003112557,0.095922725399382,0.240289812526137
"ABHD17C","ABHD17C",681.893199379841,-0.735426127263287,0.546901700214383,-1.34471355085384,0.178717756877967,0.356681738182708
"ABHD2","ABHD2",1505.21282548984,0.18683701252248,0.661602350872251,0.28240076879436,0.777636225563787,0.872973581755199
"ABHD3","ABHD3",551.982339696975,1.34033857732537,0.511692962707249,2.61941960318145,0.00880795317738648,0.0493709840118771
"ABHD4","ABHD4",336.031805631749,1.51308050830957,0.567008994411385,2.66852999374429,0.0076183975977192,0.0444881665449613
"ABHD6","ABHD6",105.491880203092,0.368062377160756,0.624128242211295,0.589722355547806,0.555376804921482,0.719620382598111
"ABHD8","ABHD8",26.8932820738691,-1.16443793126254,1.212260033754,-0.960551283421124,0.336777833647206,0.529033244455901
"ABI1","ABI1",2524.8948915291,0.363325093811399,0.51912532640748,0.699879345755926,0.484002657152566,0.664704231311328
"ABI2","ABI2",368.596004848655,-0.622563137857312,0.42253926855628,-1.47338527844872,0.14064717755942,0.306127523155674
"ABI3BP","ABI3BP",241.803196156399,-1.09167280220025,1.26859581281088,-0.8605363435509,0.389493458554143,0.58193924867903
"ABL1","ABL1",309.333767840871,-2.4519916271863,0.696515029708105,-3.52037145302361,0.000430942823700272,0.0057942257386428
"ABL2","ABL2",308.982141266523,-0.17628048268645,0.599087975070706,-0.294248073775215,0.768568348156852,0.866773975483422
"ABLIM1","ABLIM1",1707.78987825007,-1.13228451319585,0.522834403867575,-2.16566565784497,0.0303367451239,0.114204933237052
"ABLIM2","ABLIM2",155.895008010702,1.22205431290554,0.872740256995211,1.40024973422562,0.161438547394739,0.333826167137733
"ABLIM3","ABLIM3",1136.79040795163,-2.44267599512928,0.749949231387272,-3.25712180624649,0.00112548125406801,0.0114757949914969
"ABO","ABO",192.233682018188,-0.313046787980696,1.07759894318588,-0.290503985699155,0.771430702046727,0.868550559073332
"ABP1","ABP1",581.560221329698,-0.280963630085037,0.550076771301745,-0.510771668143963,0.609510950047473,0.758998497950439
"ABR","ABR",2214.52418021166,-1.73527104891646,0.629940438531301,-2.75465892134537,0.00587533487519648,0.037261256932234
"ABRACL","ABRACL",614.1223846301,1.85981803863914,0.82228620892725,2.26176484349099,0.0237119360352254,0.0975134257641495
"ABT1","ABT1",279.870773165593,0.80297440086341,0.676372100938986,1.18717847727407,0.235157228516228,0.422524440951201
"ABTB1","ABTB1",567.566490153735,1.05073847275381,0.602687136514186,1.74342276297957,0.081259794988486,0.215863805267313
"ABTB2","ABTB2",486.229527466591,-2.24827332178125,0.762436224552388,-2.94880181368765,0.00319008478133639,0.0242211975452503
"AC2","AC2",42.3305182076331,-1.70072532426185,1.30606046048502,-1.30217962775649,0.192854987657088,0.374197566186429
"ACAA1","ACAA1",1533.01542034092,-0.98623409300079,0.573295968484961,-1.72028785691114,0.0853801296445478,0.223013020255675
"ACAA2","ACAA2",2871.4365015492,-0.270064405429736,0.501159347739363,-0.538879313830913,0.589970131704578,0.745800746464535
"ACACA","ACACA",3169.72712537072,-1.78635574490715,0.429195423607269,-4.16210343039851,3.15329455996323e-05,0.000772214989984985
"ACACB","ACACB",493.163170757305,0.84324473842569,0.75563881033804,1.11593624743607,0.264449424750553,0.455092516619647
"ACAD10","ACAD10",777.00050154328,0.666198045602494,0.413809001888118,1.60991675522471,0.10741603064201,0.258042390640017
"ACAD11","ACAD11",516.963047422373,1.30267814516725,0.581403498484648,2.24057500266597,0.0250536174253592,0.100992446829512
"ACAD8","ACAD8",726.056050180161,-0.604721974763502,0.560047798609376,-1.07976850594727,0.280245278985694,0.471381492654643
"ACAD9","ACAD9",1729.02348042788,0.278832941419173,0.471957941539234,0.590800401641284,0.554654165857796,0.719178857396973
"ACADM","ACADM",1312.47478191404,1.07347814615853,0.50667986915959,2.11865166054272,0.0341199163838991,0.123459559308194
"ACADS","ACADS",1155.46780030144,0.973216871607181,0.552806127854311,1.76050304540703,0.0783225516064355,0.210738280025813
"ACADSB","ACADSB",752.553661408936,0.932478969784515,0.546856788012955,1.7051611870317,0.0881643665642065,0.227663016477576
"ACADVL","ACADVL",4799.68360596368,-0.723528216874828,0.529483366028349,-1.36647959746499,0.171788480378237,0.347821286220616
"ACAP1","ACAP1",15.3197752374713,0.973219072144746,1.74965984836124,0.556233300464819,0.578051377255454,0.73657363211955
"ACAP2","ACAP2",1597.88665814877,0.262091530132774,0.412517774517224,0.635346029488073,0.525202759326226,0.698310997542445
"ACAP3","ACAP3",141.16236959722,-1.94547917498813,0.712382851877517,-2.73094610553964,0.00631527981552158,0.0392371197009259
"ACAT1","ACAT1",1030.17306709272,-0.44746238786265,0.49167959236068,-0.910069066959375,0.362786086665664,0.555715301101644
"ACAT2","ACAT2",1585.48082173996,0.498167241065579,0.55697822272798,0.89441062637179,0.371102228981162,0.563763317825669
"ACBD3","ACBD3",786.08079139277,-1.0594016895913,0.513847090688432,-2.06170611605869,0.039235723938829,0.1347258507628
"ACBD4","ACBD4",253.501580564104,0.57127620433804,0.645924950285614,0.884431239396209,0.376463465517794,0.568903118953387
"ACBD5","ACBD5",4515.56541166313,0.255009104522968,0.492935362654503,0.517327673855087,0.604927438904186,0.7561796330366
"ACBD6","ACBD6",623.454144284682,-0.0844109838218753,0.61680022307029,-0.136853037117426,0.891146960421883,0.940584929465819
"ACBD7","ACBD7",6.37065619950043,-0.392600471541777,2.26910431006031,-0.173020019309444,0.862635691801744,0.926183989915408
"ACCS","ACCS",107.100449068772,-0.791343228513786,0.849861523582143,-0.931143729366987,0.351779220880997,0.544444966354015
"ACD","ACD",233.195618836936,-3.07325083264338,1.03828069339486,-2.95994219308344,0.0030769677210811,0.0236190682891358
"ACE","ACE",1094.88354263852,-0.460000746177387,0.674565566533522,-0.681921475092856,0.495288605375331,0.674469787620751
"ACE2","ACE2",59.4036947028297,0.665959703196094,1.10746457336017,0.601337251967799,0.547615382690032,0.713749938882866
"ACER2","ACER2",162.272941377944,2.00044468140908,0.914131092847828,2.18835645900307,0.0286436472753453,0.110079555117118
"ACER3","ACER3",398.282673767737,-0.911794097474176,0.5096040913818,-1.78922052019212,0.0735793081894638,0.202228115531461
"ACHE","ACHE",174.082749989689,1.51876434753522,0.755149178194887,2.01121101815363,0.0443031724678175,0.145322727399467
"ACIN1","ACIN1",1205.99225861012,-1.44487187418415,0.550006983004432,-2.62700641779398,0.00861397093837997,0.0485993614211907
"ACLY","ACLY",5818.46285236022,-1.21432538144498,0.488481980011381,-2.48591643322582,0.0129218304953533,0.0648700655497392
"ACMSD","ACMSD",60.8561268265785,2.55719652796439,1.19456572185637,2.14069136689312,0.0322989351710459,0.118899835504139
"ACN9","ACN9",881.035624692763,1.45948810098357,0.713979199180951,2.04416053388927,0.0409376906148311,0.138049421523898
"ACO1","ACO1",774.731434183294,-0.329299059238848,0.56035771977687,-0.587658646640886,0.55676143786608,0.720587041826145
"ACO2","ACO2",2013.71622213727,-0.47114441491026,0.437595568547496,-1.07666633022387,0.281629359490579,0.472625680627766
"ACOT1","ACOT1",167.919063890037,0.0494124669501026,1.30268430079556,0.037931267706171,0.969742482956612,0.983214852259507
"ACOT11","ACOT11",235.139683348713,-0.170604412615105,0.736443351905296,-0.231659926284519,0.816802158877603,0.898108902524216
"ACOT13","ACOT13",522.291024937295,1.4183125131898,0.742782165468945,1.90945956853227,0.0562028326726082,0.170022551551761
"ACOT2","ACOT2",1720.77777424839,1.77818999103941,0.707843205183141,2.51212412299605,0.0120006871012047,0.0614229166390688
"ACOT4","ACOT4",126.18115297931,1.85399773319261,0.86498990434418,2.1433749964958,0.0320829991564732,0.11830706752798
"ACOT7","ACOT7",1910.25935956232,-0.0301473912169718,0.56542049556608,-0.0533185327616914,0.957478114195457,0.977355129839028
"ACOT8","ACOT8",469.912284883224,1.25896396728584,0.601337927290794,2.09360479382673,0.036295200176681,0.127925495422203
"ACOT9","ACOT9",1615.83368299942,1.00719606400244,0.535514894456241,1.88079934737417,0.0599992189883615,0.177017003889838
"ACOX1","ACOX1",6347.6289929733,-0.0613456175992068,0.392535873607985,-0.156280283468998,0.875812096889551,0.9331266450663
"ACOX2","ACOX2",6.49333819449235,1.838459639624,2.34410138362021,0.784291862318985,0.432868873333562,0.620942059742815
"ACOX3","ACOX3",204.64307211731,-0.822076969456663,1.15616695882626,-0.711036553311675,0.477061584737718,0.65894692905062
"ACOXL","ACOXL",3.00666282368638,-4.07742187923897,3.13187142125861,-1.30191228527523,0.192946372291512,0.374283302716767
"ACP1","ACP1",1611.83986919822,0.162261991932327,0.498915757163348,0.325229238809552,0.745007581134215,0.85079923765339
"ACP2","ACP2",104.395524372593,-1.16142797224516,1.1351414432826,-1.02315705158869,0.306233595787297,0.497083171030636
"ACP5","ACP5",142.35657771952,-1.15965642219249,1.19023491086873,-0.974308862564008,0.329903205519632,0.521992737885502
"ACP6","ACP6",619.700286663092,-1.05143327118573,0.571240309652516,-1.84061462998875,0.0656780522728358,0.187834718487613
"ACPL2","ACPL2",95.3709166991574,0.319762997497653,0.57388151928139,0.557193404481917,0.577395295523763,0.736313273931851
"ACPP","ACPP",77.265975955391,-1.26684435519671,1.15733696414492,-1.09462014473261,0.273683086388935,0.464122218987202
"ACRBP","ACRBP",22.9670497077692,-3.39244994639561,1.17034144378692,-2.89868393912336,0.00374732432303466,0.0270386131306421
"ACRC","ACRC",163.926003079288,4.69924983155763,0.78905830685014,5.95551658319989,2.59251608217346e-09,2.97106393823457e-07
"ACSF2","ACSF2",700.82076734067,-0.453793356760026,0.64601553018789,-0.702449609265651,0.482398816562461,0.663581416036967
"ACSF3","ACSF3",578.782017107922,-0.98481190257989,0.467015128917368,-2.10873661601258,0.0349673223923126,0.124832234649023
"ACSL1","ACSL1",652.264833541664,-0.0338581357138732,0.53517849895156,-0.0632651270187476,0.949555384719742,0.972666834224578
"ACSL3","ACSL3",1894.0438091185,0.525283186648263,0.614626514807574,0.854638018362611,0.392751573600861,0.584071713480628
"ACSL4","ACSL4",1150.60491030826,0.20625135893459,0.420119404542781,0.490935092986373,0.623472355568581,0.767966746480436
"ACSL5","ACSL5",8582.55062720416,-0.216171558183107,0.417906506254893,-0.517272535717014,0.604965923212648,0.7561796330366
"ACSL6","ACSL6",5.06377902269698,3.98610059747287,2.44878891439658,1.62778448319426,0.103570591833677,0.252413525769763
"ACSM1","ACSM1",11.8008787576633,-0.766591139302697,2.06882210230673,-0.370544735793353,0.710976650510718,0.829574300529243
"ACSM3","ACSM3",741.322030460301,-2.00570681912746,1.17261337540554,-1.71045875920851,0.0871810733594302,0.225696356326757
"ACSS1","ACSS1",276.125451198952,0.544335517425914,0.763886864083295,0.712586566178416,0.476101626999618,0.658178754731637
"ACSS2","ACSS2",1426.65565281628,0.974637667841311,0.442614134903867,2.20200303375534,0.0276650941726208,0.10774025179409
"ACTA2","ACTA2",54.0746487597822,-4.0657337779659,1.32109211806806,-3.07755509427424,0.00208706254592761,0.0178205240659829
"ACTB","ACTB",299863.071566167,-2.40317986926661,0.705825992772111,-3.40477666432798,0.000662181856342707,0.0078208902179478
"ACTBL2","ACTBL2",19.7672407499416,-0.074989938920854,1.46864357602974,-0.0510606794901035,0.959277168319354,0.978091418759338
"ACTG1","ACTG1",104520.62888209,-1.48650030636752,0.498283984101513,-2.98323918447412,0.00285215007503735,0.0222723405609987
"ACTG2","ACTG2",10.4299374958438,-5.98040925460217,2.12288493392804,-2.8171141822258,0.00484572951260436,0.0323541220848399
"ACTL10","ACTL10",10.6743892546837,0.932082529067386,1.40854862580226,0.661732589129824,0.50814261508439,0.685357118487764
"ACTL6A","ACTL6A",3390.15468406801,0.854707820800906,0.498239979078182,1.71545411185639,0.0862620017207591,0.224348987639061
"ACTN1","ACTN1",2767.76202102309,-3.40372981630632,0.661632493633285,-5.14444173927296,2.68317503754903e-07,1.61973228912785e-05
"ACTN4","ACTN4",27306.4982089125,-1.51133393722888,0.700972710962182,-2.15605245909554,0.0310795691273683,0.116036192295588
"ACTR10","ACTR10",2518.14305797056,1.12848526782614,0.561909010533307,2.00830605431135,0.0446107789317441,0.14593352783893
"ACTR1A","ACTR1A",1721.53931551504,-0.506611507591176,0.429906220467347,-1.17842330134336,0.238627892794524,0.427038252946551
"ACTR1B","ACTR1B",870.106785058064,0.343240593014269,0.490200958085699,0.700203839573609,0.483800014111356,0.664562450323015
"ACTR2","ACTR2",8078.68572314129,-0.108963124164681,0.443736191949832,-0.245558343316292,0.806024139165005,0.89111216721092
"ACTR3","ACTR3",4298.39761552417,0.437778430142086,0.369720206573062,1.18408034605372,0.236381259327379,0.424052426693571
"ACTR3B","ACTR3B",91.3889508883489,-0.284299811869787,0.938122502299606,-0.303051905452526,0.761850305489492,0.861944683682785
"ACTR3C","ACTR3C",65.912489246436,-0.718529391574081,1.20841647419961,-0.594604101247459,0.552108137977912,0.71715879535978
"ACTR5","ACTR5",231.437978024041,0.95053209550569,0.526487650737746,1.80542144563837,0.0710087577679988,0.197805050692615
"ACTR6","ACTR6",1069.5524812837,1.53718480227303,0.554649633279179,2.77145194018239,0.00558069098406728,0.0358734250855753
"ACTR8","ACTR8",606.014629976715,-0.453577174742586,0.432467179270142,-1.04881294230945,0.294264219615602,0.485260367961272
"ACTRT3","ACTRT3",11.2493726742459,-2.80774926063743,1.51303595660333,-1.85570557552423,0.0634955356668911,0.183530248807414
"ACVR1","ACVR1",1174.32277809891,-1.79321334047416,0.59070052327925,-3.03574022673827,0.0023994599531117,0.0196635072917294
"ACVR1B","ACVR1B",431.15992912447,0.493593856867696,0.489977666101649,1.00738031754553,0.313752046100558,0.504873712620567
"ACVR1C","ACVR1C",23.1905702459919,-0.683562054123024,1.26929959255446,-0.538534840893912,0.590207858362207,0.746036973228369
"ACVR2A","ACVR2A",790.972950978744,1.81530558756428,0.393939504329834,4.60808212330078,4.06400156974982e-06,0.000149430783015447
"ACVR2B","ACVR2B",103.859901739222,0.377722289355163,1.34936008051975,0.279926977838021,0.779533528982698,0.874081043378129
"ACVRL1","ACVRL1",35.2439149482253,3.87459044400336,1.70215117185981,2.27629044238761,0.0228286317824834,0.094650423860161
"ACY1","ACY1",4465.61320681046,-0.200545093974947,0.623784299752492,-0.321497501707754,0.747833405207323,0.85276494255179
"ACY3","ACY3",112.324027734457,-2.32037320473563,1.06130587419422,-2.1863378514675,0.0287908968177624,0.110404007572579
"ACYP1","ACYP1",223.16409012282,0.99724026300601,0.951803721755138,1.04773730151747,0.294759656582736,0.485797140343412
"ACYP2","ACYP2",80.1310612239792,1.0496962878089,0.74312563648304,1.41254215475159,0.157790387569003,0.328922437864104
"AD 1","AD 1",41.3066713125111,0.352270776593345,0.99334951447932,0.354629233173777,0.722867372862382,0.837207079613315
"ADA","ADA",565.857753074353,0.0994925612034365,0.778475104833623,0.12780442249942,0.898303750120303,0.944942109036553
"ADAL","ADAL",123.006266607219,0.275527964880197,0.662041674555288,0.416179185495047,0.677278889510395,0.805776587377026
"ADAM10","ADAM10",6671.6661602281,-0.263330720460455,0.439221020106078,-0.599540341664105,0.548812616669503,0.714586567896764
"ADAM15","ADAM15",1594.07935557424,-0.271487231776849,0.506943613570233,-0.53553733494117,0.592278347949493,0.747558546353045
"ADAM17","ADAM17",1275.66062730785,-0.139745642097137,0.62773927577156,-0.222617330937871,0.823833346774164,0.902929719353722
"ADAM18","ADAM18",5.76471703825706,6.83273622336291,3.9206979372616,1.74273466936226,0.0813799727367696,0.216076428179847
"ADAM19","ADAM19",1292.01015423489,-2.85725680992424,0.767819471935123,-3.72126120053082,0.000198230266953177,0.00325261721021941
"ADAM1A","ADAM1A",59.7510069780436,0.325992300302141,1.21566695855202,0.268159217463993,0.788576765404411,0.880139848651262
"ADAM20","ADAM20",3.61013134979726,-0.773620971466568,2.2505110941547,-0.343753458259286,0.731031704392047,0.842041861663965
"ADAM22","ADAM22",6.81779616092826,0.670369378025665,2.82499435669702,0.237299368912532,0.812424551657596,0.895174321960886
"ADAM23","ADAM23",120.019110546584,-9.47787695648365,1.74601300847105,-5.42829687436479,5.68943477271509e-08,4.2923332225642e-06
"ADAM28","ADAM28",1592.75144330007,-0.31282750952771,0.468417623143301,-0.667838898606101,0.504236433520499,0.681961381145925
"ADAM32","ADAM32",34.4639386196367,1.55020380683306,1.41595197764971,1.09481382935471,0.273598206500174,0.464122218987202
"ADAM8","ADAM8",346.376315718903,-3.34241196707804,0.724378580716278,-4.61417835377326,3.94653424965358e-06,0.000146561293438401
"ADAM9","ADAM9",33451.2761314838,-1.32812623895536,0.46320237245508,-2.86726994060065,0.00414029701356496,0.0290920072731803
"ADAMTS13","ADAMTS13",37.3833799905375,-1.17213038027259,1.76631149638712,-0.663603437259004,0.50694415677244,0.684232233497763
"ADAMTS15","ADAMTS15",4.367614151846,-4.72621063510758,3.45534061242148,-1.36779876869953,0.171375073244571,0.34746384926394
"ADAMTS17","ADAMTS17",20.4371038032015,1.00576898819821,1.17347130321927,0.857088695257402,0.391395868338656,0.583513880545928
"ADAMTS6","ADAMTS6",16.9508462284527,0.625785899604693,1.80220053707469,0.347234331990856,0.728415280335608,0.840223617774871
"ADAMTS7","ADAMTS7",32.1681034747289,-2.8794504558652,1.56385403783175,-1.84125269124061,0.0655845370156661,0.187682320226845
"ADAMTS9","ADAMTS9",311.674193415318,-3.51229071805676,1.22308937542278,-2.87165499810075,0.00408328482786606,0.0288352336083094
"ADAMTSL4","ADAMTSL4",22.0065873480396,-7.11093393906007,1.71974350771745,-4.13488052558381,3.55139345199725e-05,0.000840248234634639
"ADAMTSL5","ADAMTSL5",21.4238835106869,-2.69493843242972,1.28602919682155,-2.09554996036662,0.0361221321276685,0.127650097851305
"ADAP1","ADAP1",2003.23700620956,-0.799961436470929,0.673342987494758,-1.18804450529331,0.234815876109012,0.422296249500025
"ADAP2","ADAP2",69.9564701976056,-1.1452415222175,1.11464212474319,-1.0274522169897,0.304207574414503,0.495164326352236
"ADAR","ADAR",3165.67806184725,-0.940488294003509,0.616880865648604,-1.52458658774358,0.127362244812961,0.288269830143701
"ADARB1","ADARB1",20.4477270856452,-0.777776667669251,1.4268766373418,-0.545090337394696,0.585691387980909,0.742567586023505
"ADAT1","ADAT1",749.78363168712,-0.0851299941295866,0.488218315258717,-0.174368702420503,0.861575709351692,0.925758429569292
"ADAT2","ADAT2",65.5949658815178,-3.90280052259725,1.34121732863089,-2.90989419781895,0.00361551126732713,0.0263336319664457
"ADAT3","ADAT3",5.2545261915411,-5.0799586052245,2.58600581654643,-1.96440339488822,0.0494833294621109,0.156329626914353
"ADC","ADC",10.5493250116057,0.650297734755603,1.80593963886943,0.360088300161962,0.718781101879591,0.834491490579479
"ADCK1","ADCK1",26.6942551096216,-0.523719963941286,1.28082761528792,-0.408891842813334,0.682619035545607,0.809485742313541
"ADCK2","ADCK2",262.767919060029,-0.899096239873123,0.563169449296051,-1.596493277462,0.110378705475071,0.262592479827086
"ADCK3","ADCK3",416.956904787474,1.74523858630028,1.06712325076983,1.63546111945481,0.101952418873929,0.249797900862146
"ADCK4","ADCK4",280.91454890876,0.3532594480458,0.514005464794528,0.687267883789941,0.491913933353414,0.671870157203095
"ADCK5","ADCK5",184.504222117673,1.18823732542508,0.769154000781208,1.54486269878103,0.122379477630401,0.280821545879839
"ADCY10","ADCY10",23.7486986899343,4.43704341511448,2.24263892658896,1.97849210700324,0.0478732181399432,0.153375948137773
"ADCY3","ADCY3",423.678399471652,-1.58434204576588,0.727666859456742,-2.17729037014096,0.0294589092316497,0.112067619169883
"ADCY4","ADCY4",89.5433246634043,0.527508062095153,1.00901067520713,0.522797305377238,0.601115314987872,0.753461553068196
"ADCY5","ADCY5",8.8256558016062,3.39787612126194,3.29026930669554,1.03270456140093,0.301742178263213,0.492791807274891
"ADCY6","ADCY6",653.397326366416,-1.19524222544634,0.721873515333063,-1.6557502111639,0.0977724143583637,0.24296519502335
"ADCY7","ADCY7",662.358757859199,-3.15562051159226,0.722597071220554,-4.36705411255271,1.25933535772415e-05,0.000376236056261825
"ADCY9","ADCY9",201.007655869537,-3.12562107879813,1.33015184203412,-2.34982276460881,0.0187823520536188,0.0830631219063392
"ADD1","ADD1",2004.88296057775,-0.340402696374356,0.505110303512833,-0.67391754633987,0.500363736127431,0.678922916034898
"ADD3","ADD3",4366.06599732493,0.0718778900405665,0.514775147459061,0.139629681804487,0.888952587661821,0.939146237552125
"ADH4","ADH4",13.0730092687568,8.03631989370988,2.47278632820572,3.24990469335906,0.00115443690819578,0.0116869806806928
"ADH5","ADH5",2964.30567519923,0.668550564910655,0.607616239246187,1.100284228315,0.271208301737303,0.461686732991121
"ADH6","ADH6",53.8452126694724,1.79028565509373,1.1953657599543,1.49768858626348,0.13421417865084,0.297220378416239
"ADI1","ADI1",816.221867768823,0.760356935175324,0.539452337453883,1.40949789700434,0.158687994864543,0.330207113970877
"ADIPOR1","ADIPOR1",897.490793185757,-0.303658448457527,0.380264586231217,-0.798545169475471,0.424554191799978,0.613892853548286
"ADIPOR2","ADIPOR2",633.138627871583,-0.203960391728348,0.486741709680693,-0.419032081434213,0.675192686374944,0.804024095337636
"ADIRF","ADIRF",1254.4620610274,-0.883880918289316,0.729930689387712,-1.21091074966411,0.22592961228353,0.412268649911146
"ADK","ADK",3267.66032333352,-0.344705349880103,0.679415990103753,-0.507355368288378,0.611905495699776,0.760230517186416
"ADM","ADM",530.545470827308,2.88551968237601,0.428487111293329,6.73420414832657,1.64829616537298e-11,3.40547273941636e-09
"ADM2","ADM2",12.9326636707095,-1.93807398005045,1.90171042874338,-1.0191214975516,0.308145289419216,0.498971547686331
"ADM5","ADM5",3.31462778025742,-0.135549734398669,2.75067993028459,-0.0492786284970074,0.960697250810909,0.978710687412844
"ADNP","ADNP",1719.08393204059,-1.01599872381769,0.566033735985367,-1.7949437625816,0.0726626604627127,0.200618965994265
"ADNP2","ADNP2",240.427217991188,-0.73049212091304,0.558538881847914,-1.3078626119926,0.190919912783185,0.371384933745979
"ADO","ADO",27.152206139893,-0.686545244940455,0.870248116220377,-0.788907476091103,0.430166085845915,0.618941276436854
"ADORA2B","ADORA2B",233.96502080369,0.341416910709853,0.56696448822576,0.602183942381069,0.547051703184,0.713370204818748
"ADPGK","ADPGK",487.403244983876,0.251639641118415,0.50506981345286,0.498227441862156,0.618323742569404,0.764048866999894
"ADPRH","ADPRH",22.7618699842864,-2.98664160954797,1.59551115109137,-1.87190268617366,0.0612200679069433,0.179284722724486
"ADPRHL1","ADPRHL1",36.1990695206206,-0.0251271273396968,1.20453875998523,-0.0208603725960673,0.983357037826858,0.990718707958941
"ADPRHL2","ADPRHL2",175.717042111543,-0.203329836918279,0.513324900126771,-0.396103592224076,0.692028608378093,0.816485776264638
"ADPRM","ADPRM",227.242525466858,2.33899230386547,0.990890805760668,2.36049450682905,0.0182505886097347,0.0814663717950356
"ADRA1B","ADRA1B",30.004079910008,-3.40050371354506,1.54613116519612,-2.19936302306778,0.0278521196989647,0.108246123424726
"ADRA2C","ADRA2C",22.5158357592237,0.700205543658263,1.69420066437145,0.413295519464361,0.679390112164703,0.807353658080365
"ADRB1","ADRB1",14.3439395885715,-2.97904810818441,1.69740349054279,-1.75506184874863,0.0792487291512671,0.21229021858952
"ADRB2","ADRB2",29.3969723678538,-1.0765107516465,1.821844616052,-0.590890541466335,0.554593763898813,0.719177503768713
"ADRBK1","ADRBK1",1553.87944986138,-2.26423812012404,0.692081286721823,-3.27163609761657,0.00106927109607806,0.011045871625612
"ADRBK2","ADRBK2",86.7298585537852,-1.36416130497049,1.38303933918845,-0.98635032736738,0.323961231239757,0.515869225038645
"ADRM1","ADRM1",1236.86582950228,-0.66432442361995,0.492040959277209,-1.35014049357968,0.176970921492842,0.354739880756833
"ADSL","ADSL",3469.82249503718,-0.312408028892209,0.689482602694714,-0.453105020592573,0.650473120309149,0.786627096694742
"ADSS","ADSS",1762.28783053414,0.195947344194876,0.59477309335563,0.329448904773698,0.741816408262871,0.848740729491308
"ADSSL1","ADSSL1",53.8521742160941,-0.695629818295908,1.19434124972772,-0.582438074925815,0.560271641418998,0.722834187157017
"ADTRP","ADTRP",35.8796184529951,0.663592714568591,1.34651163066886,0.492823603936464,0.622137231063897,0.767288636495401
"AEBP1","AEBP1",15.701624160535,-6.64928635776344,1.98056404149882,-3.35726904984678,0.000787164741321522,0.00893033224319057
"AEBP2","AEBP2",415.049994747476,-0.418453852468639,0.65104295546697,-0.642743845017872,0.520390326023668,0.695228205140362
"AEN","AEN",137.530230242923,-0.629783534138504,0.959631442501596,-0.656276468491659,0.511646255310318,0.6882373348687
"AES","AES",1504.40078415693,-0.677575333423158,0.482521135462817,-1.40423969775594,0.160247484309642,0.332324383164581
"AF020763","AF020763",5.48156988929458,6.76131600116284,3.92257566272667,1.72369294629817,0.0847632890745105,0.221994766547758
"AF063596","AF063596",5.27632544706814,1.38857508361558,2.32556465074667,0.597091585120952,0.550446235757911,0.716029970173615
